text,sentiment
"patricia confides to her good-hearted maid maria ( theresa saldana ) , that she is convinced that her husband already waits for her in 'shangri-la' , the fabulous get-away-paradise where she will fulfill her infinite happiness of a family . 
",neut
"meena's growing up - and that brings plenty of changes . 
",neut
"she , among others excentricities , talks to a small rock , gertrude , like if she was alive . 
",neut
"but when she recruits a new lodger for the downstairs flat , daniel finds himself falling for robert , the hot southern boy who's moved to the big city . 
",neut
"everyday prisoners are led out in chain gangs to work the swamps and untamed bayous , festered with poisonous snakes and alligators . 
",neut
"when a dozen graves are desecrated in rural texas , five young people in their 20's investigate , eventually ending up being chased by a family of cannibals , led by a towering and insane brute , dressed in human skins , called leatherface . 
",neut
"this particular weekend strays from the usual when adam meets a girl at a party ( a simple incident which drives his best friend to the brink of a jealous rage ) . 
",neut
"on new year's eve , 1969 , a flamboyant ragtag troupe of genderbending hippies took the stage of san francisco's palace theater and the cockettes were born . 
",neut
"aliens appear at the un and invite earth to join the galactic federation , there is a catch though , earth has one year to send a team of it's best fighters to represent the palnet in an unarmed combat tournament . 
",neut
"dizzy then gets noticed by the head cheerleader , danielle , and helps the school football team gain self-respect to win games . 
",neut
"tells the humorous and touching story of six former creative anarchists who lived as house squatters in berlin during its heyday in the 80s when berlin was still an island in the middle of the former eastern germany . 
",neut
"the girl's lover thinks she's been kidnapped , and goes looking for her . 
",neut
"regardless , it is through grace's visions involving him that she learns of her parent's demonic pastimes , which include abduction , murder , and possibly worse . 
",neut
"oblivious of all the differences of status and background , a bond that would never break grew between them . 
",neut
"the historionaut , a history machine , produces an incessant stream of remembered , contemporary and future images . 
",neut
"fresh from a series of emotional traumas , allison is distrustful and not so easily rescued , though over a period of two days she comes to regard her idealization of dylan as a last opportunity for security and happiness . 
",neut
"to protect her relationship with john , she "" ditches "" her son , having him arrested and locked in a correctional "" mental "" facility , before coercing her older brother burt , who lives in hollywood , to take him . 
",neut
"still , as the camp's highest-ranking american officer , he commands his fellow inmates , keeping a sense of honor alive in a place where honor is easy to destroy , all under the dangerous , ever-watchful eye of ss major wilhelm visser . 
",neut
"the police investigation that followed - led by detectives sam nico ( ted levine ) , louis cruz ( frankie g . ) and mike peters ( m . c . 
",neut
"based on gail carson levine's award winning novel , this is the story of ella , a young woman who was given a "" gift "" of obedience by a fairy named lucinda . 
",neut
"three astronauts crash land on an earth-like planet after returning from a 7-year long expedition to ganymede . 
",neut
"a love triangle about young people trying to communicate in world where communication is about to change forever . 
",neut
"fresh out of a long-term relationship in which she lost custody of a dog , janey passes the end of day on her stoop . 
",neut
"he reluctantly agrees to protect a child , pinta balletto ( fanning ) , whose parents are threatened by a rash of kidnappings . 
",neut
"he has to walk through some of the worst areas in l . a . 
",neut
"steve's best friend , sean , on the other hand , hasn't been so lucky . 
",neut
"diesel stars as xander "" xxx "" cage , the notorious underground thrill seeker who until now has been deemed untouchable by the law . 
",neut
"this moving documentary tells the story of thomas and his relationship with blalock , one that ushered in advances in surgery that are still in existence today . 
",neut
"as his friends , family and representatives come to his aid , scotty's inability to write propels his life into a direction from which he may not be able to regain control . 
",neut
"still , it might come true , if she would handle her life more genuinely . 
",neut
