text,sentiment
"in a generation of individuals , they struggle to choose love . 
",neut
"but the reverie was broken when his family sent devdas to london for education . 
",neut
"lapd patrol officer trey sellars joined the force as a day job until his acting career took off . 
",neut
"the narration then examines the nation's colonial history , beginning with the first german missionary in 1901 , the establishment of schools , french occupation following world war i , the paucity of books written by and published by cameroonians , and the repression of the cpu , a leftist organization of the 1950s and 1960s . 
",neut
"reinalda fell hopelessly in love with her long red hair and big good-goods during her days as a french panto teacher and now she will stop at nothing , including the highest office in the land , to be with her always . 
",neut
"but instead of broadway or movies , her appearances have been limited to industrials and infomercials . 
",neut
"people were fleeing away from the air raids on kandahar , herat and others cities and villages . 
",neut
"then there is the unshakable guilt over his past . 
",neut
"tonight there's a dancing competition at the hottest salsa restaurant in copenhagen . 
",neut
"and lastly there's dinka , a fellow barber who is madly in love with terri but doesn't get the time of day . 
",neut
"if all goes according to plan , lizzy's baby will be born a hyper-intelligent consumer , ready to plug and play in our dollar driven world . 
",neut
"sixteen years later , germany , in the ruhrpott , to be exact : orphan t&#252 ; rlich and his friend josch are working their civil service , yet cause so much chaos that they decide to flee instead of being forced into the army . 
",neut
"after listening to a missionary from china speak , a christian man ( josh gaffga ) becomes very convinced by what he hears . 
",neut
"he doesn't accept himself and even everyday contacts with others cause his aggression . 
",neut
"her mother's friends , who formed a secret society , the ya-ya sisterhood , as children , kidnap siddalee from her new york apartment and take her home to louisiana , where they explain why her mother mistreated her with help from the secret ya-ya scrapbook ( and copious flashbacks ) . 
",neut
"as she is questioned after the events by the subtle and manipulative dr . cleave , we learn how she found love only by losing any contact with respectable life and any semblance of propriety . 
",neut
"they're visiting regularly , some of them even daily , to see the movies of their youth . 
",neut
"john holmes was considered the link between eddie nash and the home in which the massacre took place . 
",neut
"will she get it , or will death get her first ? 
",neut
"who'd want to hang out in hef's grotto with james caan and three dozen playmates , when you can grow up with reaganomics and rock hudson's declining health ? "" 
",neut
"the council reluctantly admits that they are in a dire situation and they require blade's assistance . 
",neut
"it teaches the importance and understanding of life and death . it 
",neut
"just when it seems martha's influence may be having a favorable effect on greg's attitude , his old ways win out . 
",neut
"one by one , his friends are deserting his annual pilgrimage to the wisconsin state high school hockey tournament , forcing him to confront some harsh truths about his bizarre obsession . 
",neut
"his daughter has been kidnapped by the man who owns the stones , and wants them back . 
",neut
"but nobody figured sam decker and his juvenile delinquents into the equation . 
",neut
"in the latino neighborhood of new york city's washington heights , two sons of immigrants one dominican , one irish wrestle with ambition and identity , only to discover that sometimes pursuing one's dreams comes at a heavy cost . 
",neut
"he's survived only by holding onto his dream of revenge against matty , the man he believes betrayed him . 
",neut
"set in the rugged mountains and lush , untamed forests of the pacific northwest , tribe of joseph is an engrossing tale of troubled youths plucked from the familiarity of their urban lives and transported into the alien isolation and life or death danger of a survivalist existence . 
",neut
"durval and celia are charmed by the child at first , but soon they see some sad news about celia and kiki on tv that will change the whole situation . 
",neut
